tweet_id,retweet_count,favorite_count,name,image_url,text_only,dog_type,score,month,day,new_source,img_num,dog_breed,confidence
717009362452090881,911,3094,Smokey,https://t.co/JmgF4dMpw0,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper , pupper ,10.0,Apr,Mon,Twitter for iPhone,1.0,Siberian Husky,0.506154
716802964044845056,1106,4100,Link,https://t.co/SbX4e6Yg3o,This is Link. He struggles with couches. 10/10 would assist ,,10.0,Apr,Mon,Twitter for iPhone,2.0,Malinois,0.619577
716791146589110272,1503,7874,Jennifur,https://t.co/h0trcJohYO,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet ,,11.0,Apr,Mon,Twitter for iPhone,1.0,Pomeranian,0.468751
716439118184652801,200,2283,Bluebert,https://t.co/Kky1DPG4iq,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 ,,11.0,Apr,Sun,Twitter for iPhone,1.0,Siberian Husky,0.396495
716285507865542656,997,2656,Stephanus,https://t.co/WIWabMngQZ,This is Stephanus. She stays woke. 12/10 ,,12.0,Apr,Sat,Twitter for iPhone,1.0,Yorkshire Terrier,0.43042
716080869887381504,1808,6489,None,https://t.co/UACnoyi8zu,Here's a super majestic doggo and a sunset 11/10 ,doggo ,11.0,Apr,Sat,Twitter for iPhone,1.0,Golden Retriever,0.638625
715928423106027520,835,3052,Bubbles,https://t.co/3BhMojONxq,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively ,,11.0,Apr,Fri,Twitter for iPhone,1.0,Pug,0.976685
715733265223708672,1608,4472,a,https://t.co/cxl6xGY8B9,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 ,,10.0,Apr,Fri,Twitter for iPhone,1.0,Dandie Dinmont,0.740229
715696743237730304,1226,3742,Toby,https://t.co/cYPHuJYTjC,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty ,,10.0,Apr,Fri,Twitter for iPhone,1.0,Staffordshire Bullterrier,0.427836
715680795826982913,1516,4099,Zeus,https://t.co/sSugyyRuTp,This is Zeus. He's downright fabulous. 12/10 ,,12.0,Mar,Thu,Twitter for iPhone,1.0,Golden Retriever,0.990715
715342466308784130,652,2915,Oscar,https://t.co/vSufMAKm3C,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy ,,10.0,Mar,Thu,Twitter for iPhone,1.0,West Highland White Terrier,0.597111
715220193576927233,614,2316,Nico,https://t.co/1OBdJkMOFx,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material ,,10.0,Mar,Wed,Twitter for iPhone,1.0,Chihuahua,0.584026
715200624753819648,1767,4922,Michelangelope,https://t.co/tvVDY0G911,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me ,,12.0,Mar,Wed,Twitter for iPhone,1.0,Chihuahua,0.956787
715009755312439296,1162,3966,Siba,https://t.co/TjnI33RE1i,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport ,,12.0,Mar,Wed,Twitter for iPhone,1.0,Chihuahua,0.142288
714982300363173890,985,3561,Calbert,https://t.co/jRm5J3YCmj,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert ,,9.0,Mar,Wed,Twitter for iPhone,1.0,Brittany Spaniel,0.944376
714957620017307648,1341,3964,Curtis,https://t.co/s8YcfZrWhK,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup ,,10.0,Mar,Tue,Twitter for iPhone,1.0,Great Pyrenees,0.251516
714606013974974464,878,3476,None,https://t.co/zO4eb7C4tG,Here are two lil cuddly puppers. Both 12/10 would snug like so much ,,12.0,Mar,Tue,Twitter for iPhone,1.0,Norfolk Terrier,0.293007
714251586676113411,792,3130,Thumas,https://t.co/rDVueNIcEi,This is Thumas. He hates potted plants. 8/10 wtf Thumas ,,8.0,Mar,Mon,Twitter for iPhone,2.0,Soft-Coated Wheaten Terrier,0.751962
714214115368108032,830,2185,None,https://t.co/YMx4KWJUAB,Happy Easter from the squad! 🐇🐶 13/10 for all ,,13.0,Mar,Sun,Twitter for iPhone,1.0,Pug,0.533967
714141408463036416,1334,4136,None,https://t.co/O2RlKXigHu,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell ",,10.0,Mar,Sun,Twitter for iPhone,1.0,Labrador Retriever,0.586951
713919462244790272,755,3154,Kanu,https://t.co/7vyAzIURrE,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture ,,12.0,Mar,Sun,Twitter for iPhone,1.0,Siberian Husky,0.463223
713900603437621249,694,2719,None,https://t.co/mpvaVxKmc1,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody ,,11.0,Mar,Sun,Twitter for iPhone,1.0,Golden Retriever,0.371816
713761197720473600,1296,4648,Piper,https://t.co/QP6GHi5az9,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af ,,12.0,Mar,Sat,Twitter for iPhone,1.0,Brittany Spaniel,0.797936
713411074226274305,1240,4241,None,https://t.co/jVJJKlPbvq,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose ,,11.0,Mar,Fri,Twitter for iPhone,1.0,Great Pyrenees,0.720337
713177543487135744,2725,6905,Lance,https://t.co/SqnG9Ap28J,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance ,,10.0,Mar,Fri,Twitter for iPhone,1.0,Whippet,0.734244
713175907180089344,1397,4256,Opie,https://t.co/xT7XaY4gnW,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both ,,10.0,Mar,Fri,Twitter for iPhone,1.0,Malamute,0.430624
712809025985978368,6380,18216,Stubert,https://t.co/HVGs5aAKAn,This is Stubert. He just arrived. 10/10 ,,10.0,Mar,Thu,Twitter for iPhone,1.0,Labrador Retriever,0.8686709999999999
712717840512598017,4708,11775,None,https://t.co/83RGhdIQz2,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 ,,10.0,Mar,Wed,Twitter for iPhone,1.0,Great Pyrenees,0.732043
712668654853337088,1148,3977,Sunny,https://t.co/88aedAmxcl,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both ,,10.0,Mar,Wed,Twitter for iPhone,1.0,Labrador Retriever,0.829058
712438159032893441,1487,5079,Kane,https://t.co/7zjEC501Ul,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly ,,11.0,Mar,Wed,Twitter for iPhone,1.0,Great Pyrenees,0.069457
712097430750289920,983,3613,None,https://t.co/8AGcQ4hIfK,I can't even comprehend how confused this dog must be right now. 10/10 ,,10.0,Mar,Tue,Twitter for iPhone,1.0,Labrador Retriever,0.720481
712085617388212225,465,3127,Olive,https://t.co/yagmFdKlyL,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy ",,11.0,Mar,Tue,Twitter for iPhone,2.0,Shih-Tzu,0.625129
711743778164514816,945,2719,Roosevelt,https://t.co/QcSIRDpfVg,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af ,,11.0,Mar,Mon,Twitter for iPhone,1.0,Lakeland Terrier,0.459515
711732680602345472,3876,8412,None,https://t.co/1KiuZqqOD4,I want to hear the joke this dog was just told. 10/10 ,,10.0,Mar,Mon,Twitter for iPhone,3.0,Ibizan Hound,0.334929
711363825979756544,1077,3469,None,https://t.co/nJIXSPfedK,"""Please, no puparazzi"" 11/10 ",,11.0,Mar,Sun,Twitter for iPhone,1.0,Pembroke,0.7509060000000001
711306686208872448,705,3162,None,https://t.co/wcwoGOkZvz,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair ,,3.0,Mar,Sat,Twitter for iPhone,1.0,Dandie Dinmont,0.0867925
711008018775851008,581,2866,Chuckles,https://t.co/68iNM7B5gW,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper , pupper ,11.0,Mar,Sat,Twitter for iPhone,1.0,French Bulldog,0.731405
710997087345876993,1321,4380,Milo,https://t.co/Mv37BHEyyD,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time ,,12.0,Mar,Sat,Twitter for iPhone,1.0,Malamute,0.28126
710844581445812225,647,2437,Staniel,https://t.co/UgkTw7TKyM,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel ,,10.0,Mar,Fri,Twitter for iPhone,1.0,Pembroke,0.200407
710833117892898816,504,2568,Sora,https://t.co/PmTR4kxZkq,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom ,,12.0,Mar,Fri,Twitter for iPhone,1.0,Pembroke,0.803742
710658690886586372,534,2214,None,https://t.co/0eb7R1Om12,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 ,,10.0,Mar,Fri,Twitter for iPhone,1.0,Soft-Coated Wheaten Terrier,0.948617
710588934686908417,1766,4342,Beemo,https://t.co/kzMVMU8HBV,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for ,,12.0,Mar,Thu,Twitter for iPhone,4.0,Pembroke,0.982004
710283270106132480,496,2067,Gunner,https://t.co/ONuBILIYXZ,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 ,,11.0,Mar,Thu,Twitter for iPhone,2.0,Shih-Tzu,0.932401
710272297844797440,1189,4329,infuriating,https://t.co/odfLzBonG2,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 ,,11.0,Mar,Thu,Twitter for iPhone,1.0,Old English Sheepdog,0.586307
710269109699739648,1064,2291,None,https://t.co/OcCDb2bng5,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all ",,13.0,Mar,Thu,Twitter for iPhone,1.0,Pug,0.415495
710153181850935296,852,2789,Lacy,https://t.co/fG5Pk3Et1I,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well ,,11.0,Mar,Wed,Twitter for iPhone,2.0,Cocker Spaniel,0.00271296
710140971284037632,842,2632,Tater,https://t.co/nLuPY3pY12,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 ,,8.0,Mar,Wed,Twitter for iPhone,1.0,Pekinese,0.95317
710117014656950272,1882,5218,None,https://t.co/h1OX2mLtxV,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty , pupper ,11.0,Mar,Wed,Twitter for iPhone,2.0,Toy Poodle,0.802092
709918798883774466,1032,3350,Watson,https://t.co/R1gLc5vDqG,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af ,,12.0,Mar,Wed,Twitter for iPhone,2.0,Pembroke,0.956222
709852847387627521,1141,3355,None,https://t.co/BNdVZEHRow,*lets out a tiny whimper and then collapses* ...12/10 ,,12.0,Mar,Tue,Twitter for iPhone,2.0,Chihuahua,0.945629
709566166965075968,1137,3388,Olaf,https://t.co/E9jaU59bh9,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet ,,12.0,Mar,Tue,Twitter for iPhone,1.0,Chow,0.999837
709556954897764353,1018,3134,Cecil,https://t.co/ijJB0DuOIC,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture ,,12.0,Mar,Tue,Twitter for iPhone,2.0,Golden Retriever,0.790026
709519240576036864,226,1434,Vince,https://t.co/aczGAV2dK4,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell ,,9.0,Mar,Mon,Twitter for iPhone,1.0,Cocker Spaniel,0.414982
709449600415961088,541,2110,Karma,https://t.co/c6af6nYEPo,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af ,,10.0,Mar,Mon,Twitter for iPhone,2.0,Maltese Dog,0.780187
709409458133323776,646,2524,Billy,https://t.co/Yu0K98VZ9A,This is Billy. He sensed a squirrel. 8/10 damn it Billy ,,8.0,Mar,Mon,Twitter for iPhone,1.0,Shetland Sheepdog,0.79745
709225125749587968,543,2298,Walker,https://t.co/k6fEWHSALn,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time ,,11.0,Mar,Mon,Twitter for iPhone,1.0,Labrador Retriever,0.271109
709207347839836162,5468,11951,Penny,https://t.co/qcZDZGCapg,This is Penny. She's trying on her prom dress. Stunning af 11/10 ,,11.0,Mar,Mon,Twitter for iPhone,1.0,Chihuahua,0.948323
709198395643068416,610,2352,None,https://t.co/sedre1ivTK,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once ",,9.0,Mar,Mon,Twitter for iPhone,1.0,Borzoi,0.490783
709158332880297985,392,1950,Rodney,https://t.co/FjAj3ggXrR,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 ,,10.0,Mar,Sun,Twitter for iPhone,1.0,Siberian Husky,0.212957
709042156699303936,1550,4524,Klevin,https://t.co/7BkkVNu5pd,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 ,,9.0,Mar,Sun,Twitter for iPhone,1.0,Rottweiler,0.0681793
708845821941387268,853,2847,None,https://t.co/5DLJB4ssvI,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 , pupper ,9.0,Mar,Sun,Twitter for iPhone,1.0,Schipperke,0.74564
708834316713893888,475,1618,Malikai,https://t.co/Vd2FqHIIGn,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 ,,10.0,Mar,Sun,Twitter for iPhone,1.0,Eskimo Dog,0.283945
708810915978854401,6553,15771,Mister,https://t.co/2KcuJXL2r4,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all ,,10.0,Mar,Sun,Twitter for iPhone,2.0,Golden Retriever,0.976139
708738143638450176,778,2646,Coco,https://t.co/wsCB6LFNxD,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 ,,11.0,Mar,Sat,Twitter for iPhone,1.0,Pomeranian,0.933457
708711088997666817,681,2424,Smokey,https://t.co/Ah7WlYTUBQ,This is Smokey. He really likes tennis balls. 11/10 ,,11.0,Mar,Sat,Twitter for iPhone,2.0,German Short-Haired Pointer,0.0526946
708479650088034305,645,2438,Bear,https://t.co/uC8kUqAz0W,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture ,,13.0,Mar,Sat,Twitter for iPhone,1.0,Shih-Tzu,0.218479
708469915515297792,775,2971,Bobble,https://t.co/VwDc6PTDzk,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently ,,11.0,Mar,Sat,Twitter for iPhone,1.0,Chihuahua,0.748163
708356463048204288,1253,3428,Oliver,https://t.co/oSuEGw0BhX,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly ,,10.0,Mar,Fri,Twitter for iPhone,2.0,Pug,0.871283
708349470027751425,704,2255,River,https://t.co/tK7a0AxQfd,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy ,,11.0,Mar,Fri,Twitter for iPhone,1.0,Basenji,0.187158
708149363256774660,1479,4124,Jebberson,https://t.co/VEFkvWCoHF,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch ,,10.0,Mar,Fri,Twitter for iPhone,1.0,Cardigan,0.350993
708130923141795840,815,3240,None,https://t.co/XKhobeGuvT,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 ,,11.0,Mar,Fri,Twitter for iPhone,1.0,French Bulldog,0.710354
708119489313951744,935,2576,Cooper,https://t.co/kDamUfeIpm,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen ,,9.0,Mar,Fri,Twitter for iPhone,1.0,Norwich Terrier,0.264483
708109389455101952,530,1875,Remington,https://t.co/mhPSADiJmZ,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup ,,10.0,Mar,Fri,Twitter for iPhone,1.0,Staffordshire Bullterrier,0.5161060000000001
708026248782585858,1832,4213,None,https://t.co/5AJs8TIV1U,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) ,,13.0,Mar,Thu,Twitter for iPhone,1.0,Malinois,0.7864680000000001
707969809498152960,912,2576,Rufus,https://t.co/dGoTWNfIsm,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup ,,11.0,Mar,Thu,Twitter for iPhone,1.0,Toy Poodle,0.908491
707776935007539200,911,3143,Sadie,https://t.co/DB8fyeDs8B,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 ,,11.0,Mar,Thu,Twitter for iPhone,1.0,Miniature Pinscher,0.890426
707741517457260545,583,2385,None,https://t.co/0nMgoue8IR,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup ,,10.0,Mar,Thu,Twitter for iPhone,1.0,Whippet,0.738371
707610948723478529,6015,16258,Harper,https://t.co/oHKJHghrp5,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 ,,12.0,Mar,Wed,Twitter for iPhone,1.0,Golden Retriever,0.383223
707420581654872064,663,2156,Keurig,https://t.co/xOrUyj7K30,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 ,,4.0,Mar,Wed,Twitter for iPhone,1.0,Kuvasz,0.149391
707411934438625280,569,2200,None,https://t.co/uQsCJ8pf51,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 ", pupper ,11.0,Mar,Wed,Twitter for iPhone,1.0,Lakeland Terrier,0.7382770000000001
707387676719185920,1209,3347,Clarkus,https://t.co/XP5o7zGn0E,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team ,,10.0,Mar,Wed,Twitter for iPhone,1.0,Chihuahua,0.888468
707377100785885184,1029,3121,None,https://t.co/iKThgKnW1j,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet ,,9.0,Mar,Wed,Twitter for iPhone,1.0,Golden Retriever,0.637225
707315916783140866,602,2373,Finnegus,https://t.co/BjpOa52jQ4,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it ,,10.0,Mar,Tue,Twitter for iPhone,2.0,Bernese Mountain Dog,0.979235
707297311098011648,742,2674,Cassie,https://t.co/B6dmZmJBdK,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas ,,10.0,Mar,Tue,Twitter for iPhone,1.0,Blenheim Spaniel,0.370717
707059547140169728,643,2485,Cupcake,https://t.co/D7rorf4YKL,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 ,,11.0,Mar,Tue,Twitter for iPhone,1.0,Samoyed,0.8973120000000001
707038192327901184,748,2095,Kathmandu,https://t.co/z0cs7E4Xjj,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af ,,10.0,Mar,Tue,Twitter for iPhone,1.0,Pug,0.642426
707021089608753152,1287,3905,Tucker,https://t.co/gHtW5cgyy7,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of ,,12.0,Mar,Tue,Twitter for iPhone,2.0,Cocker Spaniel,0.559658
707014260413456384,569,2216,Ellie,https://t.co/15yCmd43zU,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no ,,11.0,Mar,Tue,Twitter for iPhone,1.0,Chihuahua,0.58378
706681918348251136,928,3160,Katie,https://t.co/CFPIcGcwJv,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup ,,12.0,Mar,Mon,Twitter for iPhone,1.0,Toy Poodle,0.717584
706644897839910912,1040,2453,Shadow,https://t.co/cdOkfEpjFw,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 ,,9.0,Mar,Mon,Twitter for iPhone,1.0,Chihuahua,0.132928
706538006853918722,1361,3336,Oliver,https://t.co/bxjO45rXKd,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with ",,11.0,Mar,Sun,Twitter for iPhone,1.0,Chow,0.541794
706516534877929472,979,2992,None,https://t.co/KUS0xl7XIp,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 ,,12.0,Mar,Sun,Twitter for iPhone,1.0,Golden Retriever,0.7726850000000001
706346369204748288,880,3307,Koda,https://t.co/VZV6oMJmU6,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell ,,12.0,Mar,Sun,Twitter for iPhone,1.0,Tibetan Mastiff,0.956462
706310011488698368,7493,20349,None,https://t.co/GGmcTIkBbf,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity ,,12.0,Mar,Sun,Twitter for iPhone,1.0,Pembroke,0.6981649999999999
706291001778950144,454,1636,None,https://t.co/qy33OBcexg,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 ,,11.0,Mar,Sun,Twitter for iPhone,1.0,Border Terrier,0.587101
706265994973601792,886,2620,Kara,https://t.co/lA6a8GefrV,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort ",,11.0,Mar,Sat,Twitter for iPhone,1.0,Papillon,0.743715
706166467411222528,1522,4939,Dexter,https://t.co/sA7P3JSqiv,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable ,,7.0,Mar,Sat,Twitter for iPhone,1.0,Samoyed,0.430418
705975130514706432,693,2971,Adele,https://t.co/cfn81n3FLO,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper , pupper ,10.0,Mar,Sat,Twitter for iPhone,1.0,Staffordshire Bullterrier,0.5877640000000001
705970349788291072,850,3042,Lucy,https://t.co/8tjnz1L8DI,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 ,,12.0,Mar,Sat,Twitter for iPhone,1.0,Golden Retriever,0.776346
705898680587526145,527,2279,Max,https://t.co/c67nUjwmFs,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet ,,10.0,Mar,Fri,Twitter for iPhone,1.0,Collie,0.808276
705591895322394625,1095,3040,None,https://t.co/nPTBsdm3BF,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 ",,11.0,Mar,Fri,Twitter for iPhone,1.0,Basenji,0.877207
705475953783398401,870,2844,Zara,https://t.co/zQUuVu812n,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work ,,12.0,Mar,Thu,Twitter for iPhone,1.0,Golden Retriever,0.908784
705442520700944385,1527,4216,Cooper,https://t.co/EEIkAGVY64,This is Cooper. He only wakes up to switch gears. 12/10 helpful af ,,12.0,Mar,Thu,Twitter for iPhone,1.0,Great Pyrenees,0.309106
705428427625635840,1591,3653,Ambrose,https://t.co/ih6epBOxIA,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper , pupper ,11.0,Mar,Thu,Twitter for iPhone,1.0,Chihuahua,0.774792
705239209544720384,719,2870,Jimothy,https://t.co/wnsblfu7XE,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho ,,11.0,Mar,Thu,Twitter for iPhone,1.0,Chihuahua,0.15795
705223444686888960,758,2477,Bode,https://t.co/YMkxhGWUqv,This is Bode. He's a heavy sleeper. 9/10 ,,9.0,Mar,Thu,Twitter for iPhone,1.0,Chesapeake Bay Retriever,0.0773733
705102439679201280,492,2051,Terrenth,https://t.co/Pg18CDFC7Z,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth ,,10.0,Mar,Wed,Twitter for iPhone,1.0,Collie,0.457672
705066031337840642,582,2094,Reese,https://t.co/VA6jnNUyuW,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af ,,12.0,Mar,Wed,Twitter for iPhone,1.0,Airedale,0.868658
704859558691414016,502,2156,a,https://t.co/81mvJ0rGRu,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper , pupper ,10.0,Mar,Wed,Twitter for iPhone,1.0,Pug,0.284428
704847917308362754,1441,4863,None,https://t.co/kQPVxqA3gq,"""Yes hi could I get a number 4 with no pickles"" ...12/10 ",,12.0,Mar,Wed,Twitter for iPhone,1.0,Golden Retriever,0.85724
704761120771465216,2770,6366,None,https://t.co/Lu0ECu5tO5,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 , pupper ,13.0,Mar,Tue,Twitter for iPhone,1.0,Chihuahua,0.100418
704499785726889984,953,2786,None,https://t.co/dlF93GLnDc,When you wake up from a long nap and have no idea who you are. 12/10 ,,12.0,Mar,Tue,Twitter for iPhone,1.0,Chihuahua,0.376541
704480331685040129,1022,3259,Lucia,https://t.co/qv6qlEUCEe,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet ,,11.0,Mar,Tue,Twitter for iPhone,1.0,Samoyed,0.979206
704364645503647744,3381,7640,Bisquick,https://t.co/5zX5XD3i6K,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick ,,12.0,Feb,Mon,Twitter for iPhone,1.0,Pembroke,0.980695
704347321748819968,333,1510,Ralphson,https://t.co/INphk4ltkZ,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper , pupper ,10.0,Feb,Mon,Twitter for iPhone,1.0,Brittany Spaniel,0.0829173
704054845121142784,877,2800,a,https://t.co/9dpcw6MdWa,Here is a whole flock of puppers.  60/50 I'll take the lot ,,12.0,Feb,Sun,Twitter for iPhone,1.0,Great Pyrenees,0.6679390000000001
703774238772166656,433,1772,None,https://t.co/ZvxdB4i9AG,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 ",,10.0,Feb,Sun,Twitter for iPhone,1.0,Labrador Retriever,0.990119
703769065844768768,1086,3125,None,https://t.co/QQZDCYl6zT,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af ,,10.0,Feb,Sun,Twitter for iPhone,2.0,Boxer,0.838994
703611486317502464,1455,3685,Scooter,https://t.co/JSmX1FIEaW,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup , pupper ,10.0,Feb,Sat,Twitter for iPhone,1.0,Pembroke,0.756441
703382836347330562,1089,3360,Charlie,https://t.co/B9dOrmnPVt,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well ,,12.0,Feb,Sat,Twitter for iPhone,2.0,Golden Retriever,0.945664
703268521220972544,518,1899,None,https://t.co/eBcqv9SPkY,Happy Friday here's a sleepy pupper 12/10 , pupper ,12.0,Feb,Fri,Twitter for iPhone,1.0,Kuvasz,0.038243
